Score,Text
0.625,"""you came in at silly o'clock and woke me up that's what happened #wasted"""
0.396,"""Love how Megan is raging about this Kendall Jenner photo and I'm sat here like 🤔🙃"""
0.438,"""the Bushes were good with the forces of resentment when it made them money and gave them power. Now that it doesn't they've changed tunes."""
0.373,"""Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO"""
0.479,"""good thing the FBI didn't offend them!"""
0.479,"""fuckin luv incense, this is me as fuck 😂"""
0.646,"""what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer 😡"""
0.500,"""Drop Snapchat names #bored #snap #swap #pics"""
0.625,"""47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the"""
0.750,"""can't believe Achilles killed me! #angry"""
0.312,"""I'm just doing what u should b doing just minding my business and grinding relentless"""
0.458,"""gives a frustrated growl, before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-"""
0.417,"""straight people are canoodling on the quad and I'm"""
0.354,"""Especially when it comes to voicing a displeasure, if you can't tell me straight up then hold your peace ✌️️"""
0.542,"""Irish citizens boiling drinking water in 2016 leaves one foot firmly in the bog!"""
0.468,"""can I get away of this wrath by reading manga instead of watching overdone anime"""
0.521,"""-- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away."""
0.292,"""You sound like my husband ... he makes hotter and hotter sauce - the fiery torment brings him mouth-joy! 🔥"""
0.625,"""Why are people that don't have iPhones so bitter about iPhones???? Can someone explain"""
0.500,"""worst thing is i have confimation from them"""
0.562,"""Said it before and I'll say it now: America is really fortunate that black people only want equality and not revenge."""
0.479,"""Yes but you were specifically fuming about him not signing enough people"""
0.375,"""doing some testing with my current earth burst team"""
0.562,"""that Rutgers game was an abomination. An affront to God and man. We must never speak of it again."""
0.500,"""you have anger issues!"""
0.167,"""Follow me on Snapchat 👻 Carlabtst15 #snapchat #snap"""
0.521,"""never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. #bitter"""
0.333,"""It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the rage."""
0.500,"""Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??"""
0.646,"""Maybe also being attacked by Tom's rabid fans to whom he &amp; his clothes were always perfect also put me off him..."""
0.583,"""I gave up KENDRICK LAMAR to eat barbecue with him. #bitter"""
0.479,""", did you not learn from 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes 🙄"""
0.260,"""Ughhh love a clean house and my incense lit aromatherapy"""
0.646,"""Very rare an officer just shoots without regard. They don't want that on their conscience. #incite #inflame"""
0.500,"""🔥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.🔥 #anger \n\n~Mark Twain"""
0.688,"""and i will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers"""
0.750,"""Absolutely fuming I've just scratched all my car 😡😡😡😡😡😡"""
0.682,"""One chosen by the CLP members! MP seats are not for people to dole out to their mates, we elect candidates. #fuming"""
0.854,"""not to mention the GRA guy stops me but let's the 2 ppl in front of me go. WTF. My blood is boiling."""
0.296,"""Using multiple combs simultaneously is what I like to call impressive work!! ;-O #ohsnap #daaamn"""
0.625,"""we about to get shit on by the wrath of winter out of nowhere"""
0.292,"""Need a new outlet for"""
0.583,"""RE: #politicallycorrect #BS What if I am #offended by your assumption the USA should change because you are a 'visitor' &amp; don't like it?"""
0.208,"""I need to stop second guess myself and just go with the first thought and go with it."""
0.542,"""guys irritate me"""
0.625,"""he has BAD TEMPERAMENT #HissyFits"""
0.750,"""since when the fuck can you not stand at a concert?"""
0.229,"""then I look at you and we burst out laughing"""
0.417,"""Congrats to #Nicole #bb18 ... Fix that nose now 😒💁🏻 #petty"""
0.271,"""We floated like butterflies. Now you sting like bees!'"""
0.729,"""Worst juror ever? Michelle. You were Nicole's biggest threat. #bitter #bb18"""
0.312,"""when you find out the initiative isn't even a thing 😧"""
0.646,"""How hard is it to get in touch with ! One simple question I can't find answer to on website and 1 hour waiting for online chat"""
0.417,"""If i could just get my line to block! #germantownbroncos #lilleague #popwarner #Broncos #usafootball #lineman"""
0.438,"""\ngrasp the cobalt woman's own; which they did fairly easily. Fair cheeks would ignite into a fiery hue. Warm.. was the only"""
0.688,"""black armed thug with a record carrying gun illegally gets shot by black cop. #outrage This is a joke.Let em destroy their town"""
0.396,"""Cuz even the bible talks about the son coming back with a fiery sword he got from his mother. They just called her a whore in revelations"""
0.479,"""oh these old things on my face? nah they're not tears from school related anger and frustration nope never"""
0.729,"""Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!! #fume #instagram"""
0.521,"""I don't really understand the burst and semi auto version bc the damage doesn't change so those are essentially useless"""
0.312,"""#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax"""
0.521,"""Candice's standing pout face aggravates me every week"""
0.396,"""jelly baby is my favourite insult"""
0.250,"""I be trying to not stay playing madden and 2k 17 but its just so addictive 😭😭"""
0.553,"""holy shit it just a bee sting like fuck you're not dying"""
0.750,"""Ikr people still got a grudge against him for no reason like wtf?!"""
0.500,"""Michelle, who did NOTHING is hating on Nicole's game hahaha.... #bitter #bb18"""
0.417,"""let's rage"""
0.375,"""the 'groovier' part is an affront to common decency. No way agrees."""
0.771,"""Losing the will 2 live with business bb gone down on hold for 23 minutes &amp; whoever picked up cut me off #fuming #NoWorkForMe"""
0.370,"""Dear future big brother players, just chase dick all season and you too can win 500,00 dollars and an Sti #bb18"""
0.833,"""why are people so offended by kendall he ends photo shoot like seriously shut the fuck up"""
0.625,"""•My brother grabbed me in a aggressive manner and as always threw tantrums like a kid only knowing how to express himself--"""
0.438,"""shut up hashtags are cool"""
0.708,"""spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain #angry"""
0.667,"""you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing #noloyalty #joke #notimpressed"""
0.438,"""the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone"""
0.188,"""HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! #BB18 sorry not sorry #bbmichelle"""
0.646,"""I got fever highs\nI got boiling blood"""
0.396,"""Also, our best assets on offense are our RB's and our WR's (longterm). Have to have an offense to utilize both."""
0.417,"""I just got murdered in madden. 🤕"""
0.417,"""I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character."""
0.438,"""I offered gold or silver but they said Nah... #bitcoin"""
0.667,"""All hell is breaking loose in Charlotte. #CharlotteProtest #anger #looting"""
0.419,"""Should I give the windy tiger those ankle and wrist tapes? I didn't include any character-specific details in the burning fox, so..."""
0.354,"""Glad I didn't watch smackdown because I can't see my men lose. #sohurt"""
0.792,"""We are blaming 5% of the fucking idiots who are putting the World in the middle of their tantrums. You are one."""
0.396,"""what did I do to offend you? 🙄😭😂"""
0.812,"""When you break a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms"""
0.583,"""Glasgow Girls' is a real tonic :an eclectic range of songs, barbed humour and eloquence in its fiery rage against injustice"""
0.583,"""fingers of fury!"""
0.333,"""Beyoncé resentment gets me in my feelings every time. 😩"""
0.604,"""i'll get my revenge soon"""
0.646,"""against Chelsea anything is possible haha. I'm fuming about that bet 🙄🙄🙄🙄🙄🙄"""
0.375,"""We worship at Your feet\nWhere wrath and mercy meet\nAnd a guilty world is washed\nBy love's pure stream\n—Graham Kendrick"""
0.341,"""How can I tell Happy Anniversary, when u are not happy.. #ampalaya #paitpaitanangpeg"""
0.750,"""then it's poor packaging my Amazon and the fulfilled seller should be furious as much as you 😕"""
0.729,"""Blood is boiling"""
0.333,"""#Zumba, #PiYo and #HIIT sessions. Sweaty, burning but sooooooo good! #missedoutonsummerbikinibodybutwintersunbodywilldo"""
0.185,"""Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally"""
0.729,"""'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show."""
0.646,"""Hate when guys cant control their anger 🙃🙃"""
0.125,"""Every cal person I have on my snap has chic-fil-a on their story.. Lol #Yummy"""
0.250,"""Oh my. Watching #rage. It's been like, ages"""
0.646,"""the girl sitting in front of me is chewing her gum like a cow &amp; im ready to snap 🤗"""
0.458,"""#ParentsofAddicts: let #wellness be your #revenge! -Al Anon speaker"""
0.250,"""I base when it's going to rain here off of brills snap stories."""
0.458,"""you're looking for an argument that i'm not engaging in. He's not even speaking his own words, i'm not raging at him."""
0.562,"""BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!"""
0.458,"""I've learned to let go of resentment for people who have hurt me, because keeping it is like swallowing poison and expecting them to die."""
0.531,"""always unhappy and easily offended."""
0.354,"""Oh man it's been so long since I've played #madden I am trash anymore."""
0.562,"""Like if you aggravate me constantly, byeeeeeeee"""
0.562,"""Candace &amp; her pout are getting right on my tits #GBBO"""
0.438,"""Time wounds all heels.\n\n#DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge #grudge #hate #time #funny #politics #Trump #POTUS2016"""
0.604,"""When someone rudely says all women should have long hair and your inner feminist tries not to rage"""
0.625,"""Connie's fuming at Bake Off and went 'fuck this I'm starting on the vodka'"""
0.646,"""47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the #outrage"""
0.271,"""These #NewEnglandPatriots jerseys look like some whack ones that you tried to make when you made custom jerseys on #madden 04"""
0.354,"""srry my feelings offend u 🤗"""
0.229,"""wow. not heard this in forever. Random but. great #sting #xph"""
0.458,"""I mean I'm not done watching the pilot, but it's nice to see a group of actors perform without story lines dripping relentless nihilism."""
0.396,"""is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe #revenge"""
0.458,"""The way wash their hands of their mistakes is disgraceful. Left driving round on a tyre that can burst at any moment"""
0.688,"""I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road #rage"""
0.396,"""What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n #whereareugoing"""
0.500,"""Gerard finally made it up the stairs with a little huff, his face a little more red than it was before. Having little legs --"""
0.646,"""Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger"""
0.375,"""Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween 😈"""
0.771,"""you're right choice I had to slam him he is one ignorant man and I really resent that statement Don King is an embarrassment"""
0.292,"""So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed"""
0.396,"""Yeah, this actually supports why I tweeted in this thread initially. Because of the article's righteous indignation."""
0.271,"""13 hour rides make me #sorry"""
0.479,"""never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette."""
0.229,"""Never let me see you frown"""
0.646,"""why dont #blm #thugs want #justice when its black on black #gang crime? They only #rage and cry #racism when its a #cop"""
0.845,"""Extremely bitter about the fact that the Subway in Robart's has been replaced with a low-rent version of Chipotle"""
0.792,"""I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road"""
0.562,"""'I know you trusted me.' His words were soft as he ignored the anger and focused on the hurt beneath. 'I know I screwed up.' --"""
0.938,"""How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door. #angry #mad ##"""
0.653,"""It's no secret: personal dislike of Trump &amp; animosity has always been present..now magnified with bigotry/racism etc."""
0.479,"""The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer."""
0.458,"""I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? #madden"""
0.646,"""It's your party that has divided this nation. You inflame the minority population as well as pander. You are a disgrace."""
0.357,"""As your own lives in order to complete our amazing life journey successfully, it is there."""
0.396,"""Police: Atlanta rapper Shawty Lo killed in fiery car crash"""
0.375,"""*She could sense the anger stirring within him and took his hand in hers.* As long as we stay together, we'll both be safe.--"""
0.875,"""I HATE little girls 😡😡 got a lot off growing up to do!!! #fuming"""
0.208,"""no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute"""
0.375,"""Yes, I think he held a grudge ..."""
0.479,"""broadband is shocking regretting signing up now #shouldofgonewithvirgin"""
0.417,"""my momma irritate me asking all these questions like gone 😤"""
0.465,"""(2) Watch out for ppl who have been filled w/ impotent rage over time - they can be led to do just about anything"""
0.688,"""13 hour rides make me #angry #sorry"""
0.396,"""I was going to say that Rooney is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC"""
0.625,"""shameful display I watched today has left me reeling with so much anger dt I feel like exploding, those clowns should watch it"""
0.458,"""As usual disappointing #offense by ...#Texans"""
0.625,"""And getting offended or furious that a writers style isn;t to your taste is ultimately daft, I suppose."""
0.341,"""I just killed a spider so big it sprayed spider guts on me like a horror movie.\n #ugh"""
0.500,"""she looks completely #rabid"""
0.583,"""#colinkaepernick protests because of the unjust murder of #keithlamontscott in North Carolina #injustice #outrage #speakout"""
0.396,"""What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n#whereareugoing #relentless"""
0.604,"""I'm so annoyed/sad YouTube is burning itself to the ground 🙄🙄"""
0.375,"""Holding a grudge on someone will stop your blessings from God ,learn to forgive &amp; forget 🙏🏾"""
0.750,"""Im so angry 😂🙃"""
0.688,"""warning: i am a sensitive, angry, insecure baby today, but UGH why do people at large either hate or ignore me bc it is literally~the worst~"""
0.520,"""I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage"""
0.333,"""don't give someone power by letting their words offend you"""
0.519,"""huff puff"""
0.354,"""I wouldn't fret. There's too many opportunities in life to worry about one not working out."""
0.817,"""wallah my blood is boiling I need to take a nap ugh"""
0.229,"""come play madden at my house after school"""
0.604,"""I told myself i wouldn't talk about this but i need to bring it up. I'm slightly bitter about the tøp cover of cancer"""
0.500,"""roy as fiery"""
0.458,"""no! Kinda offended that you had to ask"""
0.417,"""Damn.. Lol.. Maybe it is for the best though.. Her brother might still be lookin for revenge 😂"""
0.542,"""amen, nothing personal mate, just tired of all of the complaining from our fans, it's Been a relentless tirade of misery"""
0.521,"""Forever angry that gh ruined Molly and morgan's bond/friendship"""
0.479,"""Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators 😁 #Chargers #Boltup #Recharged"""
0.500,"""Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #innerconflict #conflict #values"""
0.517,"""I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO #bitter"""
0.625,"""Forever angry that gh ruined Molly and morgan's bond/friendship #bitter"""
0.312,"""When u are strong u offend the weak &amp; insecure. STAY STRONG. Joshua 1:6-9 #god #internationaldayofpeace #actorslife"""
0.562,"""Worst juror ever? Michelle. You were Nicole's biggest threat. #bb18"""
0.438,"""The sun literally burning my skin"""
0.396,"""ok but his identity was revealed and he's black so educate yourself and don't insult people when they state facts lol..."""
0.375,"""I lol'ed. Privileged exasperation should be bottled and sold."""
0.333,"""Rt i need that one back, that whole cd was hard, the one with a #rage flew through, rhyme flow, n the 1 u speak on the dollar"""
0.354,"""People will talk, words will sting, but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent"""
0.500,"""Bloody right #fume"""
0.521,"""I've left it for my dad to deal with 😂 My work is done as soon as it's felt the wrath of my slipper 😷"""
0.354,"""Oh gosh, if you get 800+ raging comments from cruise fans, I will just die laughing!"""
0.192,"""I don't like pineapple I only eat them on pizza, they lose the sting when they get cooked."""
0.292,"""bows are world of tank creats rubberbath sting weeks of"""
0.667,"""..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 !!!!"""
0.492,"""People that smoke cigarettes irritate my soul."""
0.354,"""{Strong hands moving to firmly grope each of 's thighs, squeezing as her digging nails extract a growl from me.}"""
0.625,"""impossible to say. We can only hope that I don’t unwittingly trigger her ferocious side again. Hell hath no fury.."""
0.438,"""I've always been fiery, but never radical."""
0.500,"""I guess #bradangelina &gt; #anger &gt; #blacklivesmatter"""
0.333,"""snap music kept me from running into traffic 2005-2007."""
0.625,"""huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. #outrage"""
0.229,"""So Rangers v Celtic ll"""
0.562,"""The point of voting for Trump to push all the pieces off the board game like an angry toddler? Wreck everything for everybody?"""
0.583,"""like going to a so called cardiac arrest that turned out to be a cut finger! #fuming #medchat"""
0.750,"""dammit whays going on!!! 😤😤😤😤 lol #raging #smh #mobilefails"""
0.354,"""#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and ."""
0.562,"""Get to the gym and discover I forgot to put my gym shoes back in my bad 😤 #wwhhyyy"""
0.521,"""Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ #annoyed"""
0.375,"""you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm"""
0.667,"""How hard is it to get in touch with ! One simple question I can't find answer to on website and 1 hour waiting for online chat #rage"""
0.458,"""tiff you better hurry cause 👀"""
0.312,"""Just saw lil homie rage on cam. Weren't roids a thing in the late 90's or has it come back? I'm lost..."""
0.312,"""#klitschko over fury any day #boxing"""
0.479,"""I screened my own snap what kind of narcissistic ass would smh"""
0.604,"""I really wish my road rage wasn't so damn bad lmaooooo"""
0.312,"""taking offense to acount...he ranks 32 of 36 over last 2 years by SABR"""
0.792,"""dammit whays going on!!! 😤😤😤😤 lol #smh #mobilefails"""
0.860,"""Literally fuming fuck sake"""
0.438,"""One chosen by the CLP members! MP seats are not for people to dole out to their mates, we elect candidates."""
0.625,"""Thought the Xbox one s madden bundle would come with a physical copy of madden not a code😴 it's gonna take fucking forever to download lol"""
0.542,"""I'm sensing a theme here tho lol #angry"""
0.188,"""follow my girl tiff she only got 3 followers💖💘💖💘💘"""
0.750,"""this amount of greedy mooching makes me snarl."""
0.500,"""so scared to ruffle feathers, he resorted to writing in cryptic code. #UncleCamsCabin"""
0.604,"""You had to do some research to come up with new insult. Are you allowed to read anything but brietbart?"""
0.562,"""Inpouring this letter we are dying over against subsist checking quaint virtuoso ways toward fine huff yours l..."""
0.667,"""How was Natalie one of the top three favorites?! #toofaced and #bitter 🙄"""
0.271,"""Being #relentless is absolutely the only way to success. Never, ever, ever give up!"""
0.562,"""Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is trash."""
0.319,"""At the point today where if someone says something remotely kind to me, a waterfall will burst out of my eyes"""
0.583,"""Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either #outrage"""
0.375,"""I don't ever know how to change the vibe once it's ruined. Is that considered holding a grudge? 😅"""
0.417,"""remember when that guy got #angry that i kept saying gary sanchez was the best baseball player in the world... lmao"""
0.833,"""you should force your neighbours to pay that! Those people have some nerve!!! #outrage #Victim"""
0.750,"""That way ur so angry you can literally feel ur blood boiling"""
0.750,"""I'm nothing but a hateful and bitter fag"""
0.333,"""ehhh I guess. I want to everyone I've ever burst out laughing in front of😂"""
0.354,"""Oh daaaaaaamn ! #getitgirl #girlpower #rawr #ChicagoPD"""
0.521,"""If you watch his UN speech you can see his resentment towards us Americans!!!!🇺🇸✝🇺🇸"""
0.458,"""Ppl like that irritate my soul"""
0.396,"""Cam is still rattled from the backlash he received when he made the black QB comment and suffered the wrath of White America."""
0.479,"""I done a mix of win and -1 and scores are 2-0 2-0 3-0 4-0 4-0 and then moyes was 1-0 down was fuming. Would of been easy"""
0.356,"""If only. Lol I just wish once he understood the crazy of his rabid fans &amp; addressed it."""
0.812,"""My eyes have been dilated. I hate the world right now with the rage of a thousand fiery dragons. I need a drink."""
0.688,"""I HATE little girls 😡😡 got a lot off growing up to do!!!"""
0.833,"""Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing #thatsmyluck"""
0.729,"""Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick! #wtf #murder"""
0.417,"""np rum rage"""
0.438,"""- remind them 'Twenty's Plenty' #revenge!"""
0.375,"""But even if I jumped through that hoop, it just takes one irate netizen to decide me playing by 'the rules' isn't enough."""
0.646,"""whats with the 50p a minute charge to 150, insult to injury"""
0.417,"""Another loss to city in the cup next 🙈 😂😂 cmon united! #revenge"""
0.646,"""clicked the wrong side was fuming 😭"""
0.375,"""no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks"""
0.354,"""now you gotta do that with fast n furious"""
0.125,"""turn that frown upside down"""
0.562,"""#BB18 Michelle crying again #shocking #bitter He's just not that into you 😢#TeamNicole"""
0.583,"""says, who are you to compared me with the others; I'm just human. #lit #fire #burning"""
0.479,"""now that the Bills have a new offense of Cordinator do you think it's more difficult for the to game plan?"""
0.271,"""For the first time in my madden career I just set up a farm account. Should make MOTM much easier"""
0.562,"""Marcus Rojo is the worst player i have ever seen. Useless toasting burning bastard"""
0.750,"""I can already tell this programme is going to infuriate me #ExtremeWorld"""
0.604,"""This may offend some, but I say u never trust a cop 🚓 of any color, but especially not a white 1(the evidence is clear)! The klan has awoke"""
0.600,"""sixth form has destroyed my glowing skin im fuming"""
0.167,"""Love the new song I can't stop thinking about you by #sting."""
0.798,"""listening to these politicians is making me so #angry I'm so fucking tired of political speak by career politicians"""
0.500,"""it's an insult."""
0.583,"""If you be #angry, which may be the case, &amp; which may be unavoidable, see that the sudden excitement does not become sin. #AlbertBarnes"""
0.271,"""I thought I peeped him on your snap. That's the homie ✊🏽 lol"""
0.583,"""Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned. #pout #AdultingIsTheWorst"""
0.690,"""... flat party and I instantly get bollocked about it. #fuming"""
0.521,"""So much animosity towards Loki who is fighting the same battle as you. Surely not the best use of energy."""
0.375,"""Why does Candice constantly pout #GBBO 💄😒"""
0.479,"""Brendan Rodgers looks fuming 😭"""
0.333,"""I love when angry tweets bc it makes me laugh but also hate it bc it makes me miss her more"""
0.458,"""Hell hath no fury like a bureaucrat scorned. ― Milton Friedman"""
0.562,"""the outrage has passed and has been replaced by a mute, fatalistic acceptance of the current situation. #fatalism"""
0.458,"""it's got her little pout"""
0.604,"""Imagine being bitter when your bias is dating &amp; sending threats to their partner. Like why? That's nasty. And they don't even know you exist"""
0.646,"""didn't even realise you used that insult it was that shit mate"""
0.396,"""how can you even forget to pick ur fave child up from school"""
0.352,"""#Azerbaijan #Baku Azerbaijan to prevent another Armenian provocation in Russia"""
0.500,"""Very rare an officer just shoots without regard. They don't want that on their conscience. #incite"""
0.354,"""exactly what I have been saying on fb.."""
0.542,"""Feel the wrath of my air-dropped pamphlets!"""
0.417,"""I gave up KENDRICK LAMAR to eat barbecue with him."""
0.729,"""LVG bribed all the refs against Utd for his own personal revenge. That was a foul you prick."""
0.833,"""How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. #furious"""
0.625,"""Half of Epicenter is shut down its police all over y'all I just burst out in tears this is fucking terrible #KeithLamontScott"""
0.500,"""there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament!"""
0.481,"""←would furrow and her face would redden as she protests; it would seem that being seen as unattractive in Wukong's eyes was→"""
0.458,"""All options are on the table - #revenge is coming."""
0.438,"""even if he says nothing, he'll still piss some people off. He's gotta decide who he wants to make angry."""
0.354,"""being bitter only hurts yourself lmaooo"""
0.429,"""It's the most magical time of the year......Xmas party announced and the #outrage commences. Gotta love Silicon Valley millennials."""
0.812,"""Making my buddy cry !! Bitch wait for revenge 🤗👌🏻"""
0.250,"""I am sitting here wrapped in a fluffy blanket, with incense burning, listening to Bon Iver and drinking mulled wine. I'm there."""
0.625,"""Not giving a fuck is better than revenge."""
0.562,"""what I miss? #outrage"""
0.312,"""regarde tes snap"""
0.271,"""“Competition is suppose to motivate you to do better everytime not to be bitter all the time” -De philosopher DJ Kyos \n#quote #success #CSGO"""
0.875,"""why does tracking show my equipment delivered, when it wasn't? Why is my service suddenly delayed? We've already 3 weeks. #fuming"""
0.479,"""jamming out to fury in math class wanting to die hbu"""
0.271,"""630am meeting Olympic House #10golds24 . #neverquit #believe #dreambig #TeamTTO #going4gold"""
0.864,"""not only are your buses unreliable your e ticket app is too unable to get on two buses and late for work #fuming #useless reply"""
0.438,"""I don't get what point is made when reporting on Charlotte looting . Why not explore what looting businesses symbolizes"""
0.688,"""..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 #rage!!!!"""
0.441,"""I was talking about further in the expansion, with more gear - fury always does well towards the end"""
0.562,"""Threat factors in respect to provocation bulb worm: BnQo"""
0.417,"""Awesome. Another non-native being offended on my behalf. We need more of you in the world. #SaidNoNDNEver. #Paternalism"""
0.625,"""I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers"""
0.557,"""Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman"""
0.521,"""Like, despite all my irritation towards ur ship, at least its canon. BuckyNat is canon, (and clintwanda is canon)"""
0.553,"""literally Nicole already had her chance and she played shitty both seasons. #bitter"""
0.688,"""turn that shit off! Home Button under Accessibility. \n\nWhen did innovation become mind fuckery? . #iphonePhoneHome"""
0.583,"""apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas!"""
0.583,"""Bloody parking ticket 😒💸"""
0.479,"""Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see"""
0.479,"""Indignation: [whispers to date during that terrific Lerman/Letts centerpiece scene] That's his overwhelming sense of indignation."""
0.396,"""I've been wanting salty fries from McDonald's since yesterday and I'm burning my fingers eating them bc these shits 🔥🔥🔥"""
0.583,"""i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️"""
0.417,"""-trouble,' he feigned anger and gave her a look that told her to behave. He knew she wouldn't though, and that was one of -"""
0.438,"""India should now react to the uri attack..... #revenge"""
0.396,"""Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either"""
0.458,"""Hell is hot and boiling, isi ewu"""
0.521,"""Autocorrect changes ''em' to 'me' which I resent greatly"""
0.458,"""matt and i just did a psychological study on provocation in abusive relationships."""
0.354,"""u tried boiling em takes years too"""
0.667,"""Spent months arranging swap , new jobs etc, now I've found out she's been leading me on a merry dance. #fuming with her"""
0.688,"""Police Officers....should NOT have the right to just 'shoot' human beings without provocation. It's"""
0.562,"""everyone is against wigan because we are the biggest club #bitter"""
0.375,"""Its worth noting that despite the animosity between the US president and the Israeli president they both behaved as gentleman."""
0.396,"""Last night, the Rev. Dr. Earl Johnson spoke to Wake Progressive #Democrats on transforming #moral #outrage into effective political #action."""
0.556,"""Because it was a perfect illusion, but at least now I know what it was. #angry #ladygaga #iscalming#mysoul"""
0.542,"""it's the first expac since wrath that feels like a proper 'evolution' of the game for me"""
0.438,"""I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it."""
0.771,"""so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed #upset #tired #sad #tired #hangry ######"""
0.500,"""That grudge you're holding keeps making an appearance because #God wants you to deal with it."""
0.271,"""lmao! I can only imagine the frown across that face of yours. #Hilarity"""
0.172,"""sadness with resentment is the past, sadness with fear is the future. try to live in the now #MHchat"""
0.771,"""Constantly fucking boiling and it's not ok"""
0.521,"""I just killed a spider so big it sprayed spider guts on me like a horror movie.\n#ugh #revenge"""
0.500,"""I think they may be #offended"""
0.433,"""When anger rises, think of the consequences. #quote #wisdom #anger"""
0.708,"""I'm just a fuming ball of anger today 🙃"""
0.271,"""meeee, i'm lvl 320 and i have not a single relentless"""
0.521,"""you think I came back to twitter and not ruffle a few bushes? Tuh."""
